,city,date,No-Visa,Visa,Group
470,AKSARAY,2020-04-02,3.0,100.0,Other cities
471,AKSARAY,2020-04-03,2.0,100.0,Other cities
472,AKSARAY,2020-04-04,2.0,101.0,Other cities
473,AKSARAY,2020-04-05,2.0,109.0,Other cities
474,AKSARAY,2020-04-06,2.0,104.0,Other cities
475,AKSARAY,2020-04-07,2.0,105.0,Other cities
476,AKSARAY,2020-04-08,2.0,108.0,Other cities
477,AKSARAY,2020-04-09,2.0,109.0,Other cities
478,AKSARAY,2020-04-10,3.0,107.0,Other cities
479,AKSARAY,2020-04-11,2.0,109.0,Other cities
480,AKSARAY,2020-04-12,2.0,108.0,Other cities
481,AKSARAY,2020-04-13,2.0,104.0,Other cities
482,AKSARAY,2020-04-14,2.0,106.0,Other cities
483,AKSARAY,2020-04-15,2.0,107.0,Other cities
484,AKSARAY,2020-04-16,2.0,107.0,Other cities
485,AKSARAY,2020-04-17,2.0,114.0,Other cities
486,AKSARAY,2020-04-18,2.0,97.0,Other cities
487,AKSARAY,2020-04-19,2.0,99.0,Other cities
488,AKSARAY,2020-04-20,2.0,96.0,Other cities
489,AKSARAY,2020-04-21,2.0,97.0,Other cities
490,AKSARAY,2020-04-22,2.0,98.0,Other cities
491,AKSARAY,2020-04-23,2.0,97.0,Other cities
492,AKSARAY,2020-04-24,2.0,95.0,Other cities
493,AKSARAY,2020-04-25,4.0,96.0,Other cities
494,AKSARAY,2020-04-26,4.0,97.0,Other cities
495,AKSARAY,2020-04-27,4.0,99.0,Other cities
496,AKSARAY,2020-04-28,2.0,95.0,Other cities
497,AKSARAY,2020-04-29,3.0,98.0,Other cities
498,AKSARAY,2020-04-30,3.0,94.0,Other cities
499,AKSARAY,2020-05-01,2.0,94.0,Other cities
500,AKSARAY,2020-05-02,2.0,96.0,Other cities
501,AKSARAY,2020-05-03,2.0,92.0,Other cities
502,AKSARAY,2020-05-04,2.0,93.0,Other cities
503,AKSARAY,2020-05-05,2.0,98.0,Other cities
504,AKSARAY,2020-05-06,2.0,93.0,Other cities
505,AKSARAY,2020-05-07,2.0,93.0,Other cities
506,AKSARAY,2020-05-08,2.0,93.0,Other cities
507,AKSARAY,2020-05-09,2.0,95.0,Other cities
508,AKSARAY,2020-05-10,2.0,90.0,Other cities
509,AKSARAY,2020-05-11,2.0,91.0,Other cities
510,AKSARAY,2020-05-12,3.0,93.0,Other cities
511,AKSARAY,2020-05-13,5.0,98.0,Other cities
512,AKSARAY,2020-05-14,4.0,99.0,Other cities
513,AKSARAY,2020-05-15,4.0,95.0,Other cities
514,AKSARAY,2020-05-16,4.0,95.0,Other cities
515,AKSARAY,2020-05-17,4.0,95.0,Other cities
516,AKSARAY,2020-05-18,5.0,96.0,Other cities
517,AKSARAY,2020-05-19,2.0,96.0,Other cities
518,AKSARAY,2020-05-20,2.0,99.0,Other cities
519,AKSARAY,2020-05-21,2.0,95.0,Other cities
520,AKSARAY,2020-05-22,2.0,96.0,Other cities
521,AKSARAY,2020-05-23,4.0,93.0,Other cities
522,AKSARAY,2020-05-24,2.0,95.0,Other cities
523,AKSARAY,2020-05-25,2.0,98.0,Other cities
524,AKSARAY,2020-05-26,2.0,93.0,Other cities
525,AKSARAY,2020-05-27,2.0,96.0,Other cities
526,AKSARAY,2020-05-28,3.0,97.0,Other cities
527,AKSARAY,2020-05-29,2.0,95.0,Other cities
528,AKSARAY,2020-05-30,0.0,96.0,Other cities
529,AKSARAY,2020-05-31,2.0,95.0,Other cities
530,AKSARAY,2020-06-01,0.0,95.0,Other cities
531,AKSARAY,2020-06-02,0.0,101.0,Other cities
532,AKSARAY,2020-06-03,0.0,102.0,Other cities
533,AKSARAY,2020-06-04,0.0,100.0,Other cities
534,AKSARAY,2020-06-05,0.0,107.0,Other cities
535,AKSARAY,2020-06-06,0.0,103.0,Other cities
536,AKSARAY,2020-06-07,0.0,100.0,Other cities
537,AKSARAY,2020-06-08,0.0,99.0,Other cities
538,AKSARAY,2020-06-09,2.0,96.0,Other cities
539,AKSARAY,2020-06-10,0.0,96.0,Other cities
540,AKSARAY,2020-06-11,0.0,99.0,Other cities
541,AKSARAY,2020-06-12,0.0,94.0,Other cities
542,AKSARAY,2020-06-13,0.0,94.0,Other cities
543,AKSARAY,2020-06-14,0.0,96.0,Other cities
544,AKSARAY,2020-06-15,0.0,97.0,Other cities
545,AMASYA,2020-02-28,2.0,42.0,Other cities
546,AMASYA,2020-02-29,3.0,40.0,Other cities
547,AMASYA,2020-03-01,7.0,12.0,Other cities
548,AMASYA,2020-03-02,5.0,13.0,Other cities
549,AMASYA,2020-03-03,2.0,21.0,Other cities
550,AMASYA,2020-03-04,3.0,24.0,Other cities
551,AMASYA,2020-03-05,2.0,27.0,Other cities
552,AMASYA,2020-03-06,3.0,23.0,Other cities
553,AMASYA,2020-03-07,1.0,29.0,Other cities
554,AMASYA,2020-03-08,1.0,31.0,Other cities
555,AMASYA,2020-03-09,1.0,37.0,Other cities
556,AMASYA,2020-03-10,4.0,37.0,Other cities
557,AMASYA,2020-03-11,2.0,36.0,Other cities
558,AMASYA,2020-03-12,3.0,37.0,Other cities
559,AMASYA,2020-03-13,4.0,33.0,Other cities
560,AMASYA,2020-03-14,9.0,34.0,Other cities
561,AMASYA,2020-03-15,6.0,31.0,Other cities
562,AMASYA,2020-03-16,9.0,33.0,Other cities
563,AMASYA,2020-03-17,4.0,30.0,Other cities
564,AMASYA,2020-03-18,3.0,33.0,Other cities
565,AMASYA,2020-03-19,5.0,33.0,Other cities
566,AMASYA,2020-03-20,3.0,34.0,Other cities
567,AMASYA,2020-03-21,3.0,36.0,Other cities
568,AMASYA,2020-03-22,3.0,33.0,Other cities
569,AMASYA,2020-03-23,3.0,32.0,Other cities
570,AMASYA,2020-03-24,3.0,32.0,Other cities
571,AMASYA,2020-03-25,4.0,33.0,Other cities
572,AMASYA,2020-03-26,3.0,32.0,Other cities
573,AMASYA,2020-03-27,3.0,33.0,Other cities
574,AMASYA,2020-03-28,3.0,32.0,Other cities
575,AMASYA,2020-03-29,3.0,33.0,Other cities
576,AMASYA,2020-03-30,3.0,32.0,Other cities
577,AMASYA,2020-03-31,5.0,32.0,Other cities
578,AMASYA,2020-04-01,1.0,33.0,Other cities
579,AMASYA,2020-04-02,1.0,32.0,Other cities
580,AMASYA,2020-04-03,1.0,32.0,Other cities
581,AMASYA,2020-04-04,2.0,33.0,Other cities
582,AMASYA,2020-04-05,2.0,45.0,Other cities
583,AMASYA,2020-04-06,0.0,41.0,Other cities
584,AMASYA,2020-04-07,1.0,40.0,Other cities
585,AMASYA,2020-04-08,1.0,40.0,Other cities
586,AMASYA,2020-04-09,0.0,40.0,Other cities
587,AMASYA,2020-04-10,0.0,40.0,Other cities
588,AMASYA,2020-04-11,0.0,40.0,Other cities
589,AMASYA,2020-04-12,0.0,43.0,Other cities
590,AMASYA,2020-04-13,0.0,42.0,Other cities
591,AMASYA,2020-04-14,2.0,40.0,Other cities
592,AMASYA,2020-04-15,2.0,44.0,Other cities
593,AMASYA,2020-04-16,0.0,41.0,Other cities
594,AMASYA,2020-04-17,0.0,43.0,Other cities
595,AMASYA,2020-04-18,4.0,45.0,Other cities
596,AMASYA,2020-04-19,2.0,44.0,Other cities
597,AMASYA,2020-04-20,2.0,34.0,Other cities
598,AMASYA,2020-04-21,1.0,35.0,Other cities
599,AMASYA,2020-04-22,0.0,37.0,Other cities
600,AMASYA,2020-04-23,0.0,37.0,Other cities
601,AMASYA,2020-04-24,2.0,36.0,Other cities
602,AMASYA,2020-04-25,0.0,36.0,Other cities
603,AMASYA,2020-04-26,1.0,36.0,Other cities
604,AMASYA,2020-04-27,0.0,37.0,Other cities
605,AMASYA,2020-04-28,0.0,37.0,Other cities
606,AMASYA,2020-04-29,0.0,40.0,Other cities
607,AMASYA,2020-04-30,1.0,35.0,Other cities
608,AMASYA,2020-05-01,0.0,33.0,Other cities
609,AMASYA,2020-05-02,0.0,33.0,Other cities
610,AMASYA,2020-05-03,3.0,33.0,Other cities
611,AMASYA,2020-05-04,0.0,34.0,Other cities
612,AMASYA,2020-05-05,0.0,35.0,Other cities
613,AMASYA,2020-05-06,0.0,35.0,Other cities
614,AMASYA,2020-05-07,0.0,35.0,Other cities
615,AMASYA,2020-05-08,2.0,36.0,Other cities
616,AMASYA,2020-05-09,1.0,37.0,Other cities
617,AMASYA,2020-05-10,0.0,37.0,Other cities
618,AMASYA,2020-05-11,0.0,36.0,Other cities
619,AMASYA,2020-05-12,1.0,35.0,Other cities
620,AMASYA,2020-05-13,2.0,34.0,Other cities
621,AMASYA,2020-05-14,1.0,35.0,Other cities
622,AMASYA,2020-05-15,0.0,32.0,Other cities
623,AMASYA,2020-05-16,1.0,34.0,Other cities
624,AMASYA,2020-05-17,1.0,33.0,Other cities
625,AMASYA,2020-05-18,1.0,33.0,Other cities
626,AMASYA,2020-05-19,0.0,32.0,Other cities
627,AMASYA,2020-05-20,0.0,32.0,Other cities
628,AMASYA,2020-05-21,0.0,32.0,Other cities
629,AMASYA,2020-05-22,0.0,32.0,Other cities
630,AMASYA,2020-05-23,0.0,32.0,Other cities
631,AMASYA,2020-05-24,0.0,32.0,Other cities
632,AMASYA,2020-05-25,1.0,32.0,Other cities
633,AMASYA,2020-05-26,0.0,32.0,Other cities
634,AMASYA,2020-05-27,1.0,33.0,Other cities
635,AMASYA,2020-05-28,3.0,34.0,Other cities
636,AMASYA,2020-05-29,3.0,33.0,Other cities
637,AMASYA,2020-05-30,4.0,34.0,Other cities
638,AMASYA,2020-05-31,3.0,33.0,Other cities
639,AMASYA,2020-06-01,1.0,34.0,Other cities
640,AMASYA,2020-06-02,2.0,34.0,Other cities
641,AMASYA,2020-06-03,2.0,33.0,Other cities
642,AMASYA,2020-06-04,1.0,33.0,Other cities
643,AMASYA,2020-06-05,0.0,33.0,Other cities
644,AMASYA,2020-06-06,0.0,34.0,Other cities
645,AMASYA,2020-06-07,0.0,34.0,Other cities
646,AMASYA,2020-06-08,0.0,32.0,Other cities
647,AMASYA,2020-06-09,1.0,30.0,Other cities
648,AMASYA,2020-06-10,0.0,30.0,Other cities
649,AMASYA,2020-06-11,0.0,29.0,Other cities
650,AMASYA,2020-06-12,0.0,29.0,Other cities
651,AMASYA,2020-06-13,0.0,33.0,Other cities
652,AMASYA,2020-06-14,0.0,33.0,Other cities
653,AMASYA,2020-06-15,0.0,33.0,Other cities
654,ANKARA,2020-02-28,35.0,819.0,Other cities
655,ANKARA,2020-02-29,35.0,592.0,Other cities
656,ANKARA,2020-03-01,33.0,399.0,Other cities
657,ANKARA,2020-03-02,32.0,401.0,Other cities
658,ANKARA,2020-03-03,38.0,438.0,Other cities
659,ANKARA,2020-03-04,42.0,400.0,Other cities
660,ANKARA,2020-03-05,41.0,406.0,Other cities
661,ANKARA,2020-03-06,33.0,452.0,Other cities
662,ANKARA,2020-03-07,34.0,496.0,Other cities
663,ANKARA,2020-03-08,30.0,522.0,Other cities
664,ANKARA,2020-03-09,32.0,541.0,Other cities
665,ANKARA,2020-03-10,29.0,542.0,Other cities
666,ANKARA,2020-03-11,28.0,596.0,Other cities
667,ANKARA,2020-03-12,33.0,606.0,Other cities
668,ANKARA,2020-03-13,32.0,633.0,Other cities
669,ANKARA,2020-03-14,30.0,618.0,Other cities
670,ANKARA,2020-03-15,26.0,615.0,Other cities
671,ANKARA,2020-03-16,29.0,632.0,Other cities
672,ANKARA,2020-03-17,23.0,631.0,Other cities
673,ANKARA,2020-03-18,19.0,655.0,Other cities
674,ANKARA,2020-03-19,8.0,666.0,Other cities
675,ANKARA,2020-03-20,12.0,687.0,Other cities
676,ANKARA,2020-03-21,9.0,680.0,Other cities
677,ANKARA,2020-03-22,11.0,681.0,Other cities
678,ANKARA,2020-03-23,9.0,681.0,Other cities
679,ANKARA,2020-03-24,10.0,684.0,Other cities
680,ANKARA,2020-03-25,9.0,678.0,Other cities
681,ANKARA,2020-03-26,10.0,677.0,Other cities
682,ANKARA,2020-03-27,9.0,711.0,Other cities
683,ANKARA,2020-03-28,10.0,678.0,Other cities
684,ANKARA,2020-03-29,10.0,682.0,Other cities
685,ANKARA,2020-03-30,10.0,682.0,Other cities
686,ANKARA,2020-03-31,11.0,684.0,Other cities
687,ANKARA,2020-04-01,11.0,687.0,Other cities
688,ANKARA,2020-04-02,10.0,686.0,Other cities
689,ANKARA,2020-04-03,11.0,682.0,Other cities
690,ANKARA,2020-04-04,10.0,691.0,Other cities
691,ANKARA,2020-04-05,12.0,689.0,Other cities
692,ANKARA,2020-04-06,12.0,687.0,Other cities
693,ANKARA,2020-04-07,11.0,685.0,Other cities
694,ANKARA,2020-04-08,12.0,685.0,Other cities
695,ANKARA,2020-04-09,11.0,689.0,Other cities
696,ANKARA,2020-04-10,11.0,696.0,Other cities
697,ANKARA,2020-04-11,12.0,697.0,Other cities
698,ANKARA,2020-04-12,10.0,701.0,Other cities
699,ANKARA,2020-04-13,10.0,702.0,Other cities
700,ANKARA,2020-04-14,10.0,713.0,Other cities
701,ANKARA,2020-04-15,9.0,709.0,Other cities
702,ANKARA,2020-04-16,9.0,704.0,Other cities
703,ANKARA,2020-04-17,11.0,707.0,Other cities
704,ANKARA,2020-04-18,9.0,733.0,Other cities
705,ANKARA,2020-04-19,9.0,733.0,Other cities
706,ANKARA,2020-04-20,9.0,734.0,Other cities
707,ANKARA,2020-04-21,10.0,725.0,Other cities
708,ANKARA,2020-04-22,9.0,725.0,Other cities
709,ANKARA,2020-04-23,7.0,719.0,Other cities
710,ANKARA,2020-04-24,7.0,751.0,Other cities
711,ANKARA,2020-04-25,7.0,747.0,Other cities
712,ANKARA,2020-04-26,7.0,762.0,Other cities
713,ANKARA,2020-04-27,7.0,778.0,Other cities
714,ANKARA,2020-04-28,9.0,765.0,Other cities
715,ANKARA,2020-04-29,8.0,768.0,Other cities
716,ANKARA,2020-04-30,7.0,764.0,Other cities
717,ANKARA,2020-05-01,8.0,757.0,Other cities
718,ANKARA,2020-05-02,7.0,751.0,Other cities
719,ANKARA,2020-05-03,7.0,750.0,Other cities
720,ANKARA,2020-05-04,8.0,752.0,Other cities
721,ANKARA,2020-05-05,9.0,758.0,Other cities
722,ANKARA,2020-05-06,8.0,757.0,Other cities
723,ANKARA,2020-05-07,11.0,756.0,Other cities
724,ANKARA,2020-05-08,11.0,759.0,Other cities
725,ANKARA,2020-05-09,10.0,756.0,Other cities
726,ANKARA,2020-05-10,10.0,756.0,Other cities
727,ANKARA,2020-05-11,10.0,755.0,Other cities
728,ANKARA,2020-05-12,9.0,758.0,Other cities
729,ANKARA,2020-05-13,10.0,763.0,Other cities
730,ANKARA,2020-05-14,10.0,765.0,Other cities
731,ANKARA,2020-05-15,7.0,689.0,Other cities
732,ANKARA,2020-05-16,8.0,682.0,Other cities
733,ANKARA,2020-05-17,7.0,684.0,Other cities
734,ANKARA,2020-05-18,7.0,684.0,Other cities
735,ANKARA,2020-05-19,7.0,688.0,Other cities
736,ANKARA,2020-05-20,7.0,690.0,Other cities
737,ANKARA,2020-05-21,8.0,696.0,Other cities
738,ANKARA,2020-05-22,7.0,696.0,Other cities
739,ANKARA,2020-05-23,7.0,684.0,Other cities
740,ANKARA,2020-05-24,7.0,679.0,Other cities
741,ANKARA,2020-05-25,7.0,677.0,Other cities
742,ANKARA,2020-05-26,7.0,680.0,Other cities
743,ANKARA,2020-05-27,7.0,687.0,Other cities
744,ANKARA,2020-05-28,7.0,682.0,Other cities
745,ANKARA,2020-05-29,7.0,684.0,Other cities
746,ANKARA,2020-05-30,7.0,672.0,Other cities
747,ANKARA,2020-05-31,8.0,668.0,Other cities
748,ANKARA,2020-06-01,7.0,672.0,Other cities
749,ANKARA,2020-06-02,10.0,677.0,Other cities
750,ANKARA,2020-06-03,9.0,669.0,Other cities
751,ANKARA,2020-06-04,9.0,676.0,Other cities
752,ANKARA,2020-06-05,7.0,671.0,Other cities
753,ANKARA,2020-06-06,7.0,671.0,Other cities
754,ANKARA,2020-06-07,7.0,685.0,Other cities
755,ANKARA,2020-06-08,8.0,675.0,Other cities
756,ANKARA,2020-06-09,9.0,676.0,Other cities
757,ANKARA,2020-06-10,10.0,671.0,Other cities
758,ANKARA,2020-06-11,10.0,664.0,Other cities
759,ANKARA,2020-06-12,11.0,670.0,Other cities
760,ANKARA,2020-06-13,9.0,669.0,Other cities
761,ANKARA,2020-06-14,8.0,663.0,Other cities
762,ANKARA,2020-06-15,9.0,657.0,Other cities
763,ANTALYA,2020-02-28,45.0,287.0,Other cities
764,ANTALYA,2020-02-29,43.0,148.0,Other cities
765,ANTALYA,2020-03-01,43.0,96.0,Other cities
766,ANTALYA,2020-03-02,42.0,131.0,Other cities
767,ANTALYA,2020-03-03,44.0,145.0,Other cities
768,ANTALYA,2020-03-04,41.0,143.0,Other cities
769,ANTALYA,2020-03-05,35.0,152.0,Other cities
770,ANTALYA,2020-03-06,36.0,156.0,Other cities
771,ANTALYA,2020-03-07,32.0,153.0,Other cities
772,ANTALYA,2020-03-08,37.0,153.0,Other cities
773,ANTALYA,2020-03-09,34.0,152.0,Other cities
774,ANTALYA,2020-03-10,35.0,154.0,Other cities
775,ANTALYA,2020-03-11,38.0,181.0,Other cities
776,ANTALYA,2020-03-12,29.0,175.0,Other cities
777,ANTALYA,2020-03-13,28.0,177.0,Other cities
778,ANTALYA,2020-03-14,29.0,181.0,Other cities
779,ANTALYA,2020-03-15,25.0,181.0,Other cities
780,ANTALYA,2020-03-16,29.0,180.0,Other cities
781,ANTALYA,2020-03-17,30.0,188.0,Other cities
782,ANTALYA,2020-03-18,29.0,199.0,Other cities
783,ANTALYA,2020-03-19,24.0,218.0,Other cities
784,ANTALYA,2020-03-20,19.0,228.0,Other cities
785,ANTALYA,2020-03-21,17.0,235.0,Other cities
786,ANTALYA,2020-03-22,17.0,228.0,Other cities
787,ANTALYA,2020-03-23,14.0,226.0,Other cities
788,ANTALYA,2020-03-24,11.0,233.0,Other cities
789,ANTALYA,2020-03-25,9.0,234.0,Other cities
790,ANTALYA,2020-03-26,9.0,226.0,Other cities
791,ANTALYA,2020-03-27,9.0,229.0,Other cities
792,ANTALYA,2020-03-28,9.0,228.0,Other cities
793,ANTALYA,2020-03-29,9.0,235.0,Other cities
794,ANTALYA,2020-03-30,9.0,236.0,Other cities
795,ANTALYA,2020-03-31,9.0,237.0,Other cities
796,ANTALYA,2020-04-01,10.0,231.0,Other cities
797,ANTALYA,2020-04-02,10.0,237.0,Other cities
798,ANTALYA,2020-04-03,12.0,239.0,Other cities
799,ANTALYA,2020-04-04,11.0,238.0,Other cities
800,ANTALYA,2020-04-05,6.0,227.0,Other cities
801,ANTALYA,2020-04-06,6.0,227.0,Other cities
802,ANTALYA,2020-04-07,6.0,227.0,Other cities
803,ANTALYA,2020-04-08,5.0,231.0,Other cities
804,ANTALYA,2020-04-09,5.0,230.0,Other cities
805,ANTALYA,2020-04-10,6.0,227.0,Other cities
806,ANTALYA,2020-04-11,6.0,225.0,Other cities
807,ANTALYA,2020-04-12,6.0,224.0,Other cities
808,ANTALYA,2020-04-13,6.0,224.0,Other cities
809,ANTALYA,2020-04-14,6.0,222.0,Other cities
810,ANTALYA,2020-04-15,6.0,221.0,Other cities
811,ANTALYA,2020-04-16,7.0,221.0,Other cities
812,ANTALYA,2020-04-17,7.0,220.0,Other cities
813,ANTALYA,2020-04-18,7.0,221.0,Other cities
814,ANTALYA,2020-04-19,7.0,222.0,Other cities
815,ANTALYA,2020-04-20,6.0,226.0,Other cities
816,ANTALYA,2020-04-21,6.0,225.0,Other cities
817,ANTALYA,2020-04-22,6.0,222.0,Other cities
818,ANTALYA,2020-04-23,6.0,226.0,Other cities
819,ANTALYA,2020-04-24,5.0,225.0,Other cities
820,ANTALYA,2020-04-25,5.0,225.0,Other cities
821,ANTALYA,2020-04-26,5.0,225.0,Other cities
822,ANTALYA,2020-04-27,5.0,225.0,Other cities
823,ANTALYA,2020-04-28,5.0,227.0,Other cities
824,ANTALYA,2020-04-29,5.0,230.0,Other cities
825,ANTALYA,2020-04-30,6.0,232.0,Other cities
826,ANTALYA,2020-05-01,7.0,231.0,Other cities
827,ANTALYA,2020-05-02,7.0,232.0,Other cities
828,ANTALYA,2020-05-03,6.0,233.0,Other cities
829,ANTALYA,2020-05-04,6.0,234.0,Other cities
830,ANTALYA,2020-05-05,6.0,231.0,Other cities
831,ANTALYA,2020-05-06,10.0,238.0,Other cities
832,ANTALYA,2020-05-07,10.0,237.0,Other cities
833,ANTALYA,2020-05-08,7.0,240.0,Other cities
834,ANTALYA,2020-05-09,8.0,243.0,Other cities
835,ANTALYA,2020-05-10,7.0,239.0,Other cities
836,ANTALYA,2020-05-11,8.0,238.0,Other cities
837,ANTALYA,2020-05-12,8.0,232.0,Other cities
838,ANTALYA,2020-05-13,7.0,236.0,Other cities
839,ANTALYA,2020-05-14,8.0,234.0,Other cities
840,ANTALYA,2020-05-15,7.0,249.0,Other cities
841,ANTALYA,2020-05-16,7.0,252.0,Other cities
842,ANTALYA,2020-05-17,8.0,246.0,Other cities
843,ANTALYA,2020-05-18,9.0,247.0,Other cities
844,ANTALYA,2020-05-19,8.0,253.0,Other cities
845,ANTALYA,2020-05-20,11.0,251.0,Other cities
846,ANTALYA,2020-05-21,7.0,252.0,Other cities
847,ANTALYA,2020-05-22,7.0,248.0,Other cities
848,ANTALYA,2020-05-23,7.0,251.0,Other cities
849,ANTALYA,2020-05-24,7.0,251.0,Other cities
850,ANTALYA,2020-05-25,7.0,251.0,Other cities
851,ANTALYA,2020-05-26,7.0,251.0,Other cities
852,ANTALYA,2020-05-27,7.0,252.0,Other cities
853,ANTALYA,2020-05-28,7.0,246.0,Other cities
854,ANTALYA,2020-05-29,9.0,252.0,Other cities
855,ANTALYA,2020-05-30,9.0,249.0,Other cities
856,ANTALYA,2020-05-31,10.0,247.0,Other cities
857,ANTALYA,2020-06-01,9.0,249.0,Other cities
858,ANTALYA,2020-06-02,8.0,246.0,Other cities
859,ANTALYA,2020-06-03,8.0,256.0,Other cities
860,ANTALYA,2020-06-04,8.0,254.0,Other cities
861,ANTALYA,2020-06-05,8.0,255.0,Other cities
862,ANTALYA,2020-06-06,8.0,251.0,Other cities
863,ANTALYA,2020-06-07,7.0,252.0,Other cities
864,ANTALYA,2020-06-08,7.0,257.0,Other cities
865,ANTALYA,2020-06-09,7.0,250.0,Other cities
866,ANTALYA,2020-06-10,7.0,254.0,Other cities
867,ANTALYA,2020-06-11,7.0,257.0,Other cities
868,ANTALYA,2020-06-12,7.0,253.0,Other cities
869,ANTALYA,2020-06-13,8.0,248.0,Other cities
870,ANTALYA,2020-06-14,8.0,252.0,Other cities
871,ANTALYA,2020-06-15,7.0,250.0,Other cities
872,ARDAHAN,2020-02-28,1.0,2.0,Other cities
873,ARDAHAN,2020-02-29,3.0,1.0,Other cities
874,ARDAHAN,2020-03-01,1.0,1.0,Other cities
875,ARDAHAN,2020-03-02,2.0,2.0,Other cities
876,ARDAHAN,2020-03-03,2.0,2.0,Other cities
877,ARDAHAN,2020-03-04,1.0,2.0,Other cities
878,ARDAHAN,2020-03-05,0.0,2.0,Other cities
879,ARDAHAN,2020-03-06,1.0,5.0,Other cities
880,ARDAHAN,2020-03-07,2.0,5.0,Other cities
881,ARDAHAN,2020-03-08,0.0,8.0,Other cities
882,ARDAHAN,2020-03-09,1.0,7.0,Other cities
883,ARDAHAN,2020-03-10,4.0,8.0,Other cities
884,ARDAHAN,2020-03-11,7.0,6.0,Other cities
885,ARDAHAN,2020-03-12,7.0,6.0,Other cities
886,ARDAHAN,2020-03-13,6.0,6.0,Other cities
887,ARDAHAN,2020-03-14,7.0,7.0,Other cities
888,ARDAHAN,2020-03-15,6.0,7.0,Other cities
889,ARDAHAN,2020-03-16,6.0,9.0,Other cities
890,ARDAHAN,2020-03-17,5.0,10.0,Other cities
891,ARDAHAN,2020-03-18,7.0,10.0,Other cities
892,ARDAHAN,2020-03-19,6.0,7.0,Other cities
893,ARDAHAN,2020-03-20,6.0,7.0,Other cities
894,ARDAHAN,2020-03-21,7.0,6.0,Other cities
895,ARDAHAN,2020-03-22,6.0,6.0,Other cities
896,ARDAHAN,2020-03-23,8.0,8.0,Other cities
897,ARDAHAN,2020-03-24,8.0,8.0,Other cities
898,ARDAHAN,2020-03-25,8.0,8.0,Other cities
899,ARDAHAN,2020-03-26,10.0,9.0,Other cities
900,ARDAHAN,2020-03-27,11.0,10.0,Other cities
901,ARDAHAN,2020-03-28,11.0,10.0,Other cities
902,ARDAHAN,2020-03-29,7.0,9.0,Other cities
903,ARDAHAN,2020-03-30,7.0,9.0,Other cities
904,ARDAHAN,2020-03-31,6.0,9.0,Other cities
905,ARDAHAN,2020-04-01,6.0,6.0,Other cities
906,ARDAHAN,2020-04-02,6.0,6.0,Other cities
907,ARDAHAN,2020-04-03,5.0,6.0,Other cities
908,ARDAHAN,2020-04-04,3.0,6.0,Other cities
909,ARDAHAN,2020-04-05,6.0,6.0,Other cities
910,ARDAHAN,2020-04-06,7.0,6.0,Other cities
911,ARDAHAN,2020-04-07,7.0,6.0,Other cities
912,ARDAHAN,2020-04-08,5.0,5.0,Other cities
913,ARDAHAN,2020-04-09,5.0,5.0,Other cities
914,ARDAHAN,2020-04-10,5.0,5.0,Other cities
915,ARDAHAN,2020-04-11,5.0,5.0,Other cities
916,ARDAHAN,2020-04-12,5.0,5.0,Other cities
917,ARDAHAN,2020-04-13,5.0,5.0,Other cities
918,ARDAHAN,2020-04-14,5.0,5.0,Other cities
919,ARDAHAN,2020-04-15,8.0,5.0,Other cities
920,ARDAHAN,2020-04-16,8.0,7.0,Other cities
921,ARDAHAN,2020-04-17,9.0,8.0,Other cities
922,ARDAHAN,2020-04-18,8.0,8.0,Other cities
923,ARDAHAN,2020-04-19,8.0,9.0,Other cities
924,ARDAHAN,2020-04-20,8.0,9.0,Other cities
925,ARDAHAN,2020-04-21,8.0,9.0,Other cities
926,ARDAHAN,2020-04-22,10.0,6.0,Other cities
927,ARDAHAN,2020-04-23,10.0,6.0,Other cities
928,ARDAHAN,2020-04-24,8.0,6.0,Other cities
929,ARDAHAN,2020-04-25,7.0,6.0,Other cities
930,ARDAHAN,2020-04-26,7.0,3.0,Other cities
931,ARDAHAN,2020-04-27,5.0,3.0,Other cities
932,ARDAHAN,2020-04-28,6.0,4.0,Other cities
933,ARDAHAN,2020-04-29,6.0,5.0,Other cities
934,ARDAHAN,2020-04-30,6.0,4.0,Other cities
935,ARDAHAN,2020-05-01,6.0,5.0,Other cities
936,ARDAHAN,2020-05-02,6.0,4.0,Other cities
937,ARDAHAN,2020-05-03,6.0,5.0,Other cities
938,ARDAHAN,2020-05-04,6.0,5.0,Other cities
939,ARDAHAN,2020-05-05,6.0,4.0,Other cities
940,ARDAHAN,2020-05-06,6.0,4.0,Other cities
941,ARDAHAN,2020-05-07,3.0,4.0,Other cities
942,ARDAHAN,2020-05-08,3.0,3.0,Other cities
943,ARDAHAN,2020-05-09,3.0,3.0,Other cities
944,ARDAHAN,2020-05-10,3.0,3.0,Other cities
945,ARDAHAN,2020-05-11,3.0,3.0,Other cities
946,ARDAHAN,2020-05-12,3.0,3.0,Other cities
947,ARDAHAN,2020-05-13,3.0,1.0,Other cities
948,ARDAHAN,2020-05-14,4.0,1.0,Other cities
949,ARDAHAN,2020-05-15,2.0,0.0,Other cities
950,ARDAHAN,2020-05-16,3.0,0.0,Other cities
951,ARDAHAN,2020-05-17,2.0,0.0,Other cities
952,ARDAHAN,2020-05-18,1.0,0.0,Other cities
953,ARDAHAN,2020-05-19,0.0,0.0,Other cities
954,ARDAHAN,2020-05-20,0.0,0.0,Other cities
955,ARDAHAN,2020-05-21,0.0,0.0,Other cities
